"run","tick","OriginOfConsumedResouces"
1,179.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|384.0;Eastern Europe|3837625.35;Northern Europe|25417.05;Western Europe|0.0;Oceania|0.0;Russian Federation|64045.0;India|6171.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,179.0,"Middle Africa:Northern America|13676.2;South America|576.0;Central Asia|442.0;Eastern Europe|4183.0;Northern Europe|100.37;Western Europe|32050.2;Oceania|9636.67;Russian Federation|2112.0;India|1797.0;Pakistan|2184.0;United States of America|32078.8;China|0.0;"
1,179.0,"Central America:Northern America|151785.4;South America|14714.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|29445.37;Oceania|0.0;Russian Federation|1535.0;India|0.0;Pakistan|0.0;United States of America|334342.87;China|0.0;"
1,179.0,"Southern Africa:Northern America|11388.6;South America|723.0;Central Asia|350.0;Eastern Europe|219.0;Northern Europe|0.0;Western Europe|24708.82;Oceania|27891.02;Russian Federation|343.0;India|6953.0;Pakistan|4397.0;United States of America|44331.29;China|0.0;"
1,179.0,"South-Eastern Asia:Northern America|138253.4;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|56668.81;Oceania|498807.49;Russian Federation|2491.0;India|11878.0;Pakistan|0.0;United States of America|237344.35;China|6769.0;"
1,179.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|21156.1;Russian Federation|271217.0;India|62676.0;Pakistan|0.0;United States of America|0.0;China|8286530.46;"
1,179.0,"Pakistan:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|5776.11;Russian Federation|51053.0;India|91401.0;Pakistan|1531901.2;United States of America|0.0;China|0.0;"
1,179.0,"Eastern Asia:Northern America|143951.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|9204.62;Oceania|185163.74;Russian Federation|52739.0;India|21178.0;Pakistan|0.0;United States of America|274216.59;China|115601.0;"
1,179.0,"Russian Federation:Northern America|0.0;South America|0.0;Central Asia|2785.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|3078869.57;India|12082.0;Pakistan|0.0;United States of America|0.0;China|13574.0;"
1,179.0,"Western Asia:Northern America|68003.4;South America|0.0;Central Asia|8881.0;Eastern Europe|53746.0;Northern Europe|7482.09;Western Europe|109214.92;Oceania|17752.16;Russian Federation|12549.0;India|8575.0;Pakistan|19221.0;United States of America|132702.55;China|0.0;"
1,179.0,"Southern Europe:Northern America|201969.8;South America|0.0;Central Asia|0.0;Eastern Europe|54184.0;Northern Europe|49001.47;Western Europe|386071.37;Oceania|0.0;Russian Federation|34413.0;India|17467.0;Pakistan|10362.0;United States of America|387109.9;China|0.0;"
1,179.0,"Eastern Africa:Northern America|45911.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|262.82;Western Europe|73635.56;Oceania|27991.1;Russian Federation|8279.0;India|7296.0;Pakistan|29487.0;United States of America|87126.03;China|0.0;"
1,179.0,"Northern America:Northern America|657472.4;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4180.0;China|0.0;"
1,179.0,"Northern Europe:Northern America|19200.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|2138727.93;Western Europe|3168.0;Oceania|0.0;Russian Federation|52924.0;India|7445.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,179.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2534954.16;China|0.0;"
1,179.0,"Central Asia:Northern America|1688.2;South America|0.0;Central Asia|1664236.52;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|5734.21;Russian Federation|42035.0;India|11695.0;Pakistan|0.0;United States of America|2091.72;China|0.0;"
1,179.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|349.9;Russian Federation|80464.0;India|5491496.3;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,180.0,"Western Europe:Northern America|23898.0;South America|0.0;Central Asia|0.0;Eastern Europe|11944.0;Northern Europe|0.0;Western Europe|4192229.4;Oceania|0.0;Russian Federation|113020.0;India|11639.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,180.0,"Western Africa:Northern America|84510.13;South America|2802.0;Central Asia|0.0;Eastern Europe|22492.0;Northern Europe|5805.0;Western Europe|162980.2;Oceania|5328.48;Russian Federation|9870.0;India|5413.0;Pakistan|8597.0;United States of America|176691.8;China|0.0;"
1,180.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|601932.44;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,180.0,"South America:Northern America|565.96;South America|1729547.08;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|962.32;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|165520.96;China|0.0;"
1,180.0,"Northern Africa:Northern America|231294.32;South America|0.0;Central Asia|12657.0;Eastern Europe|187190.0;Northern Europe|2478.2;Western Europe|382629.6;Oceania|13575.88;Russian Federation|39304.0;India|24703.0;Pakistan|35521.0;United States of America|441669.76;China|0.0;"
1,180.0,"Southern Asia:Northern America|64529.33;South America|0.0;Central Asia|11841.0;Eastern Europe|1005.0;Northern Europe|637.04;Western Europe|82107.3;Oceania|34903.81;Russian Federation|9883.0;India|9249.0;Pakistan|51800.0;United States of America|86356.44;China|0.0;"
1,180.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|335.0;Eastern Europe|3144746.97;Northern Europe|13562.2;Western Europe|0.0;Oceania|0.0;Russian Federation|55813.0;India|5378.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,180.0,"Middle Africa:Northern America|13636.64;South America|570.0;Central Asia|249.0;Eastern Europe|4426.0;Northern Europe|113.28;Western Europe|32430.0;Oceania|9473.61;Russian Federation|2089.0;India|1777.0;Pakistan|2160.0;United States of America|31841.8;China|0.0;"
1,180.0,"Central America:Northern America|150557.68;South America|14519.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|33200.3;Oceania|0.0;Russian Federation|1515.0;India|0.0;Pakistan|0.0;United States of America|332209.72;China|0.0;"
1,180.0,"Southern Africa:Northern America|11392.67;South America|1060.0;Central Asia|0.0;Eastern Europe|216.0;Northern Europe|0.0;Western Europe|25900.8;Oceania|27277.66;Russian Federation|338.0;India|6841.0;Pakistan|4322.0;United States of America|43762.24;China|0.0;"
1,180.0,"South-Eastern Asia:Northern America|137860.68;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|64467.9;Oceania|494977.67;Russian Federation|2462.0;India|11737.0;Pakistan|0.0;United States of America|235817.6;China|3912.0;"
1,180.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|19878.3;Russian Federation|293914.0;India|62109.0;Pakistan|0.0;United States of America|0.0;China|8308414.06;"
1,180.0,"Pakistan:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|5632.13;Russian Federation|56162.0;India|91497.0;Pakistan|1532924.22;United States of America|0.0;China|0.0;"
1,180.0,"Eastern Asia:Northern America|144888.07;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|24161.8;Oceania|182209.42;Russian Federation|54546.0;India|20965.0;Pakistan|0.0;United States of America|274091.04;China|112095.0;"
1,180.0,"Russian Federation:Northern America|0.0;South America|0.0;Central Asia|2756.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|3018688.31;India|11955.0;Pakistan|0.0;United States of America|0.0;China|4374.0;"
1,180.0,"Western Asia:Northern America|67768.08;South America|0.0;Central Asia|8789.0;Eastern Europe|54466.0;Northern Europe|6591.96;Western Europe|111118.8;Oceania|17342.28;Russian Federation|12418.0;India|8486.0;Pakistan|19020.0;United States of America|131833.8;China|0.0;"
1,180.0,"Southern Europe:Northern America|201454.91;South America|0.0;Central Asia|0.0;Eastern Europe|57142.0;Northern Europe|46148.68;Western Europe|388917.3;Oceania|0.0;Russian Federation|34155.0;India|17336.0;Pakistan|10285.0;United States of America|385393.4;China|0.0;"
1,180.0,"Eastern Africa:Northern America|45737.47;South America|0.0;Central Asia|0.0;Eastern Europe|820.0;Northern Europe|298.08;Western Europe|74803.4;Oceania|27557.3;Russian Federation|8193.0;India|7221.0;Pakistan|28621.0;United States of America|86550.68;China|0.0;"
1,180.0,"Northern America:Northern America|663357.08;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4152.0;China|0.0;"
1,180.0,"Northern Europe:Northern America|18360.0;South America|0.0;Central Asia|0.0;Eastern Europe|5861.0;Northern Europe|2156760.92;Western Europe|3030.0;Oceania|0.0;Russian Federation|50607.0;India|7120.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,180.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2556289.96;China|0.0;"
1,180.0,"Central Asia:Northern America|819.09;South America|0.0;Central Asia|1667571.36;Eastern Europe|4309.0;Northern Europe|0.0;Western Europe|0.0;Oceania|4666.43;Russian Federation|39286.0;India|10931.0;Pakistan|0.0;United States of America|316.32;China|0.0;"
1,180.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|1652.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|84450.0;India|5498117.7;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,181.0,"Western Europe:Northern America|23131.0;South America|0.0;Central Asia|0.0;Eastern Europe|24520.0;Northern Europe|0.0;Western Europe|4155074.9;Oceania|0.0;Russian Federation|109392.0;India|11266.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,181.0,"Western Africa:Northern America|84328.25;South America|2774.0;Central Asia|0.0;Eastern Europe|23692.0;Northern Europe|4874.25;Western Europe|164242.2;Oceania|4441.0;Russian Federation|9772.0;India|5359.0;Pakistan|8511.0;United States of America|174202.75;China|0.0;"
1,181.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|592198.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,181.0,"South America:Northern America|1730.0;South America|1698371.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|1087.03;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|160616.0;China|0.0;"
1,181.0,"Northern Africa:Northern America|230386.0;South America|0.0;Central Asia|12464.0;Eastern Europe|188751.0;Northern Europe|2656.05;Western Europe|390311.1;Oceania|8818.0;Russian Federation|38703.0;India|24326.0;Pakistan|32995.0;United States of America|429971.25;China|0.0;"
1,181.0,"Southern Asia:Northern America|64118.25;South America|0.0;Central Asia|11621.0;Eastern Europe|2288.0;Northern Europe|937.66;Western Europe|85256.55;Oceania|32519.25;Russian Federation|9699.0;India|9077.0;Pakistan|50160.0;United States of America|82643.75;China|0.0;"
1,181.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|332.0;Eastern Europe|3005109.25;Northern Europe|5945.05;Western Europe|0.0;Oceania|0.0;Russian Federation|55226.0;India|5322.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,181.0,"Middle Africa:Northern America|13634.0;South America|564.0;Central Asia|247.0;Eastern Europe|4731.0;Northern Europe|120.37;Western Europe|32716.0;Oceania|9186.25;Russian Federation|2067.0;India|1758.0;Pakistan|1898.0;United States of America|31335.0;China|0.0;"
1,181.0,"Central America:Northern America|149491.0;South America|14321.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|36060.55;Oceania|0.0;Russian Federation|1495.0;India|0.0;Pakistan|0.0;United States of America|327595.75;China|0.0;"
1,181.0,"Southern Africa:Northern America|11482.75;South America|1344.0;Central Asia|0.0;Eastern Europe|213.0;Northern Europe|307.0;Western Europe|26870.3;Oceania|26396.5;Russian Federation|333.0;India|6736.0;Pakistan|3956.0;United States of America|42586.25;China|0.0;"
1,181.0,"South-Eastern Asia:Northern America|137928.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|71039.15;Oceania|490432.75;Russian Federation|2435.0;India|11605.0;Pakistan|0.0;United States of America|231167.75;China|662.0;"
1,181.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|15650.5;Russian Federation|317689.0;India|61407.0;Pakistan|0.0;United States of America|0.0;China|8309795.52;"
1,181.0,"Pakistan:Northern America|1046.25;South America|0.0;Central Asia|0.0;Eastern Europe|5722.0;Northern Europe|0.0;Western Europe|0.0;Oceania|4603.25;Russian Federation|56111.0;India|91413.0;Pakistan|1543589.34;United States of America|0.0;China|0.0;"
1,181.0,"Eastern Asia:Northern America|144280.75;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|35164.3;Oceania|174782.5;Russian Federation|55963.0;India|20589.0;Pakistan|0.0;United States of America|264234.75;China|107688.0;"
1,181.0,"Russian Federation:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|2937133.75;India|9657.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,181.0,"Western Asia:Northern America|67689.0;South America|0.0;Central Asia|8701.0;Eastern Europe|55279.0;Northern Europe|5666.09;Western Europe|112622.8;Oceania|16413.0;Russian Federation|12294.0;India|8401.0;Pakistan|18829.0;United States of America|129859.75;China|0.0;"
1,181.0,"Southern Europe:Northern America|201087.75;South America|0.0;Central Asia|0.0;Eastern Europe|59711.0;Northern Europe|46714.47;Western Europe|390809.55;Oceania|0.0;Russian Federation|33891.0;India|17202.0;Pakistan|7194.0;United States of America|381413.5;China|0.0;"
1,181.0,"Eastern Africa:Northern America|45664.75;South America|0.0;Central Asia|0.0;Eastern Europe|1695.0;Northern Europe|315.82;Western Europe|75722.4;Oceania|26804.5;Russian Federation|8112.0;India|7149.0;Pakistan|27749.0;United States of America|85277.75;China|0.0;"
1,181.0,"Northern America:Northern America|667410.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2058.0;China|0.0;"
1,181.0,"Northern Europe:Northern America|17424.0;South America|0.0;Central Asia|0.0;Eastern Europe|11685.0;Northern Europe|2163083.93;Western Europe|2876.0;Oceania|0.0;Russian Federation|48027.0;India|6757.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,181.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2513628.0;China|0.0;"
1,181.0,"Central Asia:Northern America|0.0;South America|0.0;Central Asia|1670341.2;Eastern Europe|8791.0;Northern Europe|0.0;Western Europe|0.0;Oceania|3157.75;Russian Federation|36531.0;India|10165.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,181.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|2468.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|85942.0;India|5508075.2;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,182.0,"Western Europe:Northern America|23635.0;South America|0.0;Central Asia|0.0;Eastern Europe|38735.0;Northern Europe|0.0;Western Europe|4152802.28;Oceania|0.0;Russian Federation|111776.0;India|11511.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,182.0,"Western Africa:Northern America|82121.4;South America|2763.0;Central Asia|0.0;Eastern Europe|25030.0;Northern Europe|5143.75;Western Europe|161180.44;Oceania|4665.2;Russian Federation|9733.0;India|5338.0;Pakistan|7044.0;United States of America|171091.25;China|0.0;"
1,182.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|702340.6;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,182.0,"South America:Northern America|376.8;South America|1902697.2;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|1114.49;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|171649.4;China|0.0;"
1,182.0,"Northern Africa:Northern America|246396.6;South America|0.0;Central Asia|13317.0;Eastern Europe|206473.0;Northern Europe|5831.15;Western Europe|418708.72;Oceania|15506.2;Russian Federation|41352.0;India|25991.0;Pakistan|30453.0;United States of America|465439.15;China|0.0;"
1,182.0,"Southern Asia:Northern America|78833.4;South America|0.0;Central Asia|13472.0;Eastern Europe|4189.0;Northern Europe|2877.78;Western Europe|105749.26;Oceania|42135.4;Russian Federation|11244.0;India|10522.0;Pakistan|56613.0;United States of America|106318.85;China|0.0;"
1,182.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|3012778.8;Northern Europe|740.15;Western Europe|0.0;Oceania|0.0;Russian Federation|54748.0;India|2498.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,182.0,"Middle Africa:Northern America|16376.2;South America|654.0;Central Asia|286.0;Eastern Europe|5905.0;Northern Europe|355.71;Western Europe|38820.6;Oceania|11200.4;Russian Federation|2399.0;India|2040.0;Pakistan|1790.0;United States of America|37653.0;China|0.0;"
1,182.0,"Central America:Northern America|141271.4;South America|13946.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|27949.66;Oceania|0.0;Russian Federation|1456.0;India|0.0;Pakistan|0.0;United States of America|314336.05;China|0.0;"
1,182.0,"Southern Africa:Northern America|8131.6;South America|1488.0;Central Asia|0.0;Eastern Europe|193.0;Northern Europe|223.0;Western Europe|21193.76;Oceania|23291.4;Russian Federation|301.0;India|6076.0;Pakistan|3293.0;United States of America|34783.35;China|0.0;"
1,182.0,"South-Eastern Asia:Northern America|155287.4;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|80255.58;Oceania|550565.8;Russian Federation|2693.0;India|12839.0;Pakistan|0.0;United States of America|263652.25;China|0.0;"
1,182.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|18766.0;Russian Federation|352718.0;India|62763.0;Pakistan|0.0;United States of America|0.0;China|8319307.9;"
1,182.0,"Pakistan:Northern America|1142.4;South America|0.0;Central Asia|0.0;Eastern Europe|6107.0;Northern Europe|0.0;Western Europe|0.0;Oceania|6606.2;Russian Federation|59891.0;India|103684.0;Pakistan|1546210.22;United States of America|0.0;China|0.0;"
1,182.0,"Eastern Asia:Northern America|138405.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|26679.16;Oceania|177845.8;Russian Federation|58839.0;India|20743.0;Pakistan|0.0;United States of America|258034.85;China|106036.0;"
1,182.0,"Russian Federation:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|3051497.45;India|211.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,182.0,"Western Asia:Northern America|69759.4;South America|0.0;Central Asia|9049.0;Eastern Europe|58918.0;Northern Europe|6320.47;Western Europe|116457.56;Oceania|17817.2;Russian Federation|12785.0;India|8737.0;Pakistan|18154.0;United States of America|134854.25;China|0.0;"
1,182.0,"Southern Europe:Northern America|175404.8;South America|0.0;Central Asia|0.0;Eastern Europe|56896.0;Northern Europe|42219.01;Western Europe|344907.66;Oceania|0.0;Russian Federation|30731.0;India|15599.0;Pakistan|3772.0;United States of America|334608.5;China|0.0;"
1,182.0,"Eastern Africa:Northern America|47918.6;South America|0.0;Central Asia|0.0;Eastern Europe|2725.0;Northern Europe|637.06;Western Europe|79657.08;Oceania|28822.0;Russian Federation|8547.0;India|7532.0;Pakistan|28298.0;United States of America|90118.45;China|0.0;"
1,182.0,"Northern America:Northern America|660713.4;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,182.0,"Northern Europe:Northern America|16956.0;South America|0.0;Central Asia|0.0;Eastern Europe|17649.0;Northern Europe|2165166.19;Western Europe|2799.0;Oceania|0.0;Russian Federation|46736.0;India|6576.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,182.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2573827.4;China|0.0;"
1,182.0,"Central Asia:Northern America|0.0;South America|0.0;Central Asia|1669258.85;Eastern Europe|13861.0;Northern Europe|0.0;Western Europe|0.0;Oceania|166.2;Russian Federation|36334.0;India|10110.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,182.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|545.0;Russian Federation|75671.0;India|5498224.5;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,183.0,"Western Europe:Northern America|24084.0;South America|0.0;Central Asia|0.0;Eastern Europe|53115.0;Northern Europe|0.0;Western Europe|4169367.24;Oceania|0.0;Russian Federation|113903.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,183.0,"Western Africa:Northern America|81725.72;South America|2788.0;Central Asia|0.0;Eastern Europe|26712.0;Northern Europe|5508.75;Western Europe|161176.52;Oceania|4709.12;Russian Federation|9822.0;India|5387.0;Pakistan|5656.0;United States of America|171150.8;China|0.0;"
1,183.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|695532.36;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,183.0,"South America:Northern America|0.0;South America|1898300.52;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|498.53;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|162931.76;China|0.0;"
1,183.0,"Northern Africa:Northern America|244386.08;South America|0.0;Central Asia|13491.0;Eastern Europe|213737.0;Northern Europe|7589.55;Western Europe|417504.76;Oceania|15974.72;Russian Federation|41895.0;India|26332.0;Pakistan|26300.0;United States of America|464950.56;China|0.0;"
1,183.0,"Southern Asia:Northern America|78217.52;South America|0.0;Central Asia|13675.0;Eastern Europe|5598.0;Northern Europe|3547.66;Western Europe|105053.08;Oceania|42916.14;Russian Federation|11414.0;India|10681.0;Pakistan|56123.0;United States of America|105711.64;China|0.0;"
1,183.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|2964703.18;Northern Europe|684.55;Western Europe|0.0;Oceania|0.0;Russian Federation|48490.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,183.0,"Middle Africa:Northern America|16255.16;South America|659.0;Central Asia|288.0;Eastern Europe|6313.0;Northern Europe|427.87;Western Europe|38813.8;Oceania|11292.34;Russian Federation|2419.0;India|2057.0;Pakistan|1446.0;United States of America|37627.8;China|0.0;"
1,183.0,"Central America:Northern America|141457.92;South America|14140.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|374.66;Western Europe|24517.28;Oceania|0.0;Russian Federation|1476.0;India|0.0;Pakistan|0.0;United States of America|318046.32;China|0.0;"
1,183.0,"Southern Africa:Northern America|7793.48;South America|1823.0;Central Asia|0.0;Eastern Europe|196.0;Northern Europe|404.0;Western Europe|20953.08;Oceania|23738.04;Russian Federation|306.0;India|6179.0;Pakistan|3038.0;United States of America|34806.44;China|0.0;"
1,183.0,"South-Eastern Asia:Northern America|154241.92;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|74288.64;Oceania|560130.98;Russian Federation|2723.0;India|12983.0;Pakistan|0.0;United States of America|263028.6;China|0.0;"
1,183.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|19740.2;Russian Federation|387406.0;India|63965.0;Pakistan|0.0;United States of America|0.0;China|8303655.14;"
1,183.0,"Pakistan:Northern America|1473.52;South America|0.0;Central Asia|0.0;Eastern Europe|12504.0;Northern Europe|0.0;Western Europe|0.0;Oceania|7859.22;Russian Federation|63284.0;India|109559.0;Pakistan|1554822.26;United States of America|0.0;China|0.0;"
1,183.0,"Eastern Asia:Northern America|137152.08;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|22326.28;Oceania|181799.48;Russian Federation|62442.0;India|21137.0;Pakistan|0.0;United States of America|258483.24;China|105566.0;"
1,183.0,"Russian Federation:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|3015080.5;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,183.0,"Western Asia:Northern America|69324.52;South America|0.0;Central Asia|9128.0;Eastern Europe|60823.0;Northern Europe|6661.59;Western Europe|116127.48;Oceania|17970.32;Russian Federation|12897.0;India|8814.0;Pakistan|16929.0;United States of America|134657.8;China|0.0;"
1,183.0,"Southern Europe:Northern America|174507.04;South America|0.0;Central Asia|0.0;Eastern Europe|60313.0;Northern Europe|42991.97;Western Europe|344487.28;Oceania|0.0;Russian Federation|30927.0;India|15698.0;Pakistan|741.0;United States of America|334022.4;China|0.0;"
1,183.0,"Eastern Africa:Northern America|47664.68;South America|0.0;Central Asia|0.0;Eastern Europe|3648.0;Northern Europe|822.82;Western Europe|79481.64;Oceania|29068.2;Russian Federation|8621.0;India|7597.0;Pakistan|27643.0;United States of America|90014.08;China|0.0;"
1,183.0,"Northern America:Northern America|666566.52;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,183.0,"Northern Europe:Northern America|16460.0;South America|0.0;Central Asia|0.0;Eastern Europe|23394.0;Northern Europe|2159712.43;Western Europe|2717.0;Oceania|0.0;Russian Federation|45367.0;India|122.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
