"run","tick","OriginOfConsumedResouces"
1,130.0,"Eastern Africa:Northern America|43382.23;South America|0.0;Central Asia|4246.0;Eastern Europe|4464.0;Northern Europe|4047.86;Western Europe|60116.56;Oceania|23436.2;Russian Federation|0.0;India|472.0;Pakistan|12038.0;United States of America|67682.59;China|1130.0;"
1,130.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|7453.2;Russian Federation|0.0;India|79960.0;Pakistan|19703.0;United States of America|0.0;China|9121231.7;"
1,130.0,"Eastern Europe:Northern America|494.51;South America|0.0;Central Asia|19162.0;Eastern Europe|3536453.38;Northern Europe|35188.15;Western Europe|229141.4;Oceania|5854.9;Russian Federation|0.0;India|0.0;Pakistan|27596.0;United States of America|0.0;China|0.0;"
1,130.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|461.8;Russian Federation|0.0;India|6052381.8;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,130.0,"Middle Africa:Northern America|12450.76;South America|0.0;Central Asia|0.0;Eastern Europe|2411.0;Northern Europe|1393.51;Western Europe|24204.2;Oceania|7825.74;Russian Federation|0.0;India|0.0;Pakistan|1952.0;United States of America|25097.4;China|0.0;"
1,130.0,"Western Asia:Northern America|73014.72;South America|0.0;Central Asia|8322.0;Eastern Europe|31945.0;Northern Europe|13939.07;Western Europe|98308.92;Oceania|19445.52;Russian Federation|0.0;India|0.0;Pakistan|16594.0;United States of America|116403.15;China|0.0;"
1,130.0,"United States of America:Northern America|4305.0;South America|1711.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2451300.48;China|0.0;"
1,130.0,"Western Europe:Northern America|3534.0;South America|0.0;Central Asia|12425.0;Eastern Europe|0.0;Northern Europe|58667.0;Western Europe|3716437.96;Oceania|0.0;Russian Federation|0.0;India|420.0;Pakistan|31691.0;United States of America|0.0;China|0.0;"
1,130.0,"Russian Federation:Northern America|225154.89;South America|0.0;Central Asia|183700.0;Eastern Europe|0.0;Northern Europe|10585.0;Western Europe|17403.08;Oceania|40943.26;Russian Federation|3921345.8;India|0.0;Pakistan|32680.0;United States of America|14642.95;China|23543.0;"
1,130.0,"Northern Africa:Northern America|236876.88;South America|0.0;Central Asia|17977.0;Eastern Europe|121009.0;Northern Europe|19903.15;Western Europe|331663.04;Oceania|26871.92;Russian Federation|0.0;India|0.0;Pakistan|30576.0;United States of America|364467.13;China|0.0;"
1,130.0,"Eastern Asia:Northern America|179832.63;South America|0.0;Central Asia|18260.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|53170.12;Oceania|187091.28;Russian Federation|0.0;India|7866.0;Pakistan|0.0;United States of America|263449.27;China|80712.0;"
1,130.0,"Western Africa:Northern America|62170.17;South America|0.0;Central Asia|935.0;Eastern Europe|10696.0;Northern Europe|13028.75;Western Europe|103294.08;Oceania|3502.32;Russian Federation|0.0;India|0.0;Pakistan|4971.0;United States of America|110264.15;China|0.0;"
1,130.0,"Southern Europe:Northern America|167858.19;South America|0.0;Central Asia|5624.0;Eastern Europe|33185.0;Northern Europe|50185.81;Western Europe|267360.12;Oceania|1312.52;Russian Federation|0.0;India|0.0;Pakistan|7688.0;United States of America|284507.7;China|0.0;"
1,131.0,"Northern America:Northern America|596525.56;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,131.0,"Southern Asia:Northern America|190332.06;South America|0.0;Central Asia|28611.0;Eastern Europe|8593.0;Northern Europe|16826.4;Western Europe|228927.47;Oceania|96019.06;Russian Federation|0.0;India|2738.0;Pakistan|65416.0;United States of America|245510.67;China|5129.0;"
1,131.0,"South America:Northern America|18320.72;South America|1591099.12;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1454.34;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|235658.28;China|0.0;"
1,131.0,"Central Asia:Northern America|0.0;South America|0.0;Central Asia|1034717.64;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1221.18;Russian Federation|0.0;India|5155.0;Pakistan|8591.0;United States of America|0.0;China|0.0;"
1,131.0,"South-Eastern Asia:Northern America|139124.76;South America|0.0;Central Asia|3145.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|57915.51;Oceania|322675.42;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|189928.55;China|0.0;"
1,131.0,"Pakistan:Northern America|0.0;South America|0.0;Central Asia|45243.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|5879.27;Oceania|58024.38;Russian Federation|0.0;India|13248.0;Pakistan|1442411.24;United States of America|0.0;China|19311.0;"
1,131.0,"Southern Africa:Northern America|0.0;South America|386.0;Central Asia|213.0;Eastern Europe|572.0;Northern Europe|0.0;Western Europe|0.0;Oceania|2133.16;Russian Federation|0.0;India|166.0;Pakistan|344.0;United States of America|0.0;China|0.0;"
1,131.0,"Northern Europe:Northern America|10569.0;South America|0.0;Central Asia|1322.0;Eastern Europe|0.0;Northern Europe|1864537.7;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|6160.0;Pakistan|8923.0;United States of America|0.0;China|0.0;"
1,131.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|463385.44;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,131.0,"Central America:Northern America|153178.76;South America|3242.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|63494.27;Oceania|3690.06;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|285847.71;China|0.0;"
1,131.0,"Eastern Africa:Northern America|43791.54;South America|0.0;Central Asia|4322.0;Eastern Europe|4544.0;Northern Europe|3339.8;Western Europe|61173.76;Oceania|24077.8;Russian Federation|0.0;India|1170.0;Pakistan|12253.0;United States of America|66896.99;China|1150.0;"
1,131.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|8781.8;Russian Federation|0.0;India|108341.0;Pakistan|19794.0;United States of America|0.0;China|9112583.98;"
1,131.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|17891.0;Eastern Europe|3528552.26;Northern Europe|22006.5;Western Europe|205738.65;Oceania|4585.1;Russian Federation|0.0;India|9566.0;Pakistan|25765.0;United States of America|0.0;China|0.0;"
1,131.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|132.2;Russian Federation|0.0;India|5992779.2;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,131.0,"Middle Africa:Northern America|12561.48;South America|0.0;Central Asia|0.0;Eastern Europe|2458.0;Northern Europe|1150.3;Western Europe|24684.2;Oceania|8067.86;Russian Federation|0.0;India|261.0;Pakistan|1990.0;United States of America|24841.4;China|0.0;"
1,131.0,"Western Asia:Northern America|73639.56;South America|0.0;Central Asia|8462.0;Eastern Europe|32482.0;Northern Europe|12849.1;Western Europe|99896.32;Oceania|20113.28;Russian Federation|0.0;India|1177.0;Pakistan|16873.0;United States of America|115159.15;China|0.0;"
1,131.0,"United States of America:Northern America|6526.0;South America|8176.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2506622.28;China|0.0;"
1,131.0,"Western Europe:Northern America|3570.0;South America|0.0;Central Asia|12551.0;Eastern Europe|0.0;Northern Europe|47501.0;Western Europe|3737362.66;Oceania|0.0;Russian Federation|0.0;India|12187.0;Pakistan|32013.0;United States of America|0.0;China|0.0;"
1,131.0,"Russian Federation:Northern America|197076.22;South America|0.0;Central Asia|168750.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4358.93;Oceania|36130.14;Russian Federation|3924508.25;India|10565.0;Pakistan|30021.0;United States of America|0.0;China|21627.0;"
1,131.0,"Northern Africa:Northern America|240721.24;South America|0.0;Central Asia|18443.0;Eastern Europe|124150.0;Northern Europe|16092.5;Western Europe|341510.34;Oceania|29860.88;Russian Federation|0.0;India|3678.0;Pakistan|31369.0;United States of America|358466.93;China|0.0;"
1,131.0,"Eastern Asia:Northern America|183464.74;South America|0.0;Central Asia|18798.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|53812.02;Oceania|194754.92;Russian Federation|0.0;India|10659.0;Pakistan|0.0;United States of America|258415.47;China|83090.0;"
1,131.0,"Western Africa:Northern America|62910.66;South America|0.0;Central Asia|954.0;Eastern Europe|10921.0;Northern Europe|12183.5;Western Europe|105544.68;Oceania|3988.48;Russian Federation|0.0;India|973.0;Pakistan|5075.0;United States of America|109270.15;China|0.0;"
1,131.0,"Southern Europe:Northern America|169137.62;South America|0.0;Central Asia|5706.0;Eastern Europe|33671.0;Northern Europe|48108.3;Western Europe|271029.27;Oceania|1920.28;Russian Federation|0.0;India|2533.0;Pakistan|7800.0;United States of America|282675.7;China|0.0;"
1,132.0,"Northern America:Northern America|602455.36;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|1874.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,132.0,"Southern Asia:Northern America|191606.11;South America|0.0;Central Asia|28897.0;Eastern Europe|8679.0;Northern Europe|14146.82;Western Europe|231148.36;Oceania|97239.69;Russian Federation|0.0;India|5490.0;Pakistan|66071.0;United States of America|242918.32;China|5180.0;"
1,132.0,"South America:Northern America|18044.32;South America|1581026.2;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1764.91;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|228242.88;China|0.0;"
1,132.0,"Central Asia:Northern America|0.0;South America|0.0;Central Asia|1055002.61;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1711.07;Russian Federation|0.0;India|9180.0;Pakistan|9118.0;United States of America|0.0;China|0.0;"
1,132.0,"South-Eastern Asia:Northern America|140575.56;South America|0.0;Central Asia|3191.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|59089.88;Oceania|330092.83;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|184142.8;China|0.0;"
1,132.0,"Pakistan:Northern America|0.0;South America|0.0;Central Asia|46343.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|1647.76;Oceania|59801.37;Russian Federation|0.0;India|18610.0;Pakistan|1441448.92;United States of America|0.0;China|19780.0;"
1,132.0,"Southern Africa:Northern America|0.0;South America|381.0;Central Asia|202.0;Eastern Europe|564.0;Northern Europe|0.0;Western Europe|0.0;Oceania|2071.34;Russian Federation|0.0;India|173.0;Pakistan|339.0;United States of America|0.0;China|0.0;"
1,132.0,"Northern Europe:Northern America|10821.0;South America|0.0;Central Asia|1353.0;Eastern Europe|0.0;Northern Europe|1898396.11;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|12352.0;Pakistan|9135.0;United States of America|0.0;China|0.0;"
1,132.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|460462.56;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,132.0,"Central America:Northern America|154944.56;South America|4869.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|63016.76;Oceania|4050.69;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|285539.16;China|0.0;"
1,132.0,"Eastern Africa:Northern America|44139.49;South America|0.0;Central Asia|4373.0;Eastern Europe|4597.0;Northern Europe|2659.14;Western Europe|61914.88;Oceania|24452.7;Russian Federation|0.0;India|1869.0;Pakistan|12398.0;United States of America|66175.04;China|1163.0;"
1,132.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|9206.7;Russian Federation|0.0;India|136648.0;Pakistan|19855.0;United States of America|0.0;China|9127329.98;"
1,132.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|16735.0;Eastern Europe|3524218.9;Northern Europe|10021.35;Western Europe|185020.2;Oceania|3002.65;Russian Federation|0.0;India|18531.0;Pakistan|24100.0;United States of America|0.0;China|0.0;"
1,132.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|5943636.2;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,132.0,"Middle Africa:Northern America|12659.88;South America|0.0;Central Asia|0.0;Eastern Europe|2489.0;Northern Europe|916.99;Western Europe|25011.6;Oceania|8205.89;Russian Federation|0.0;India|499.0;Pakistan|2015.0;United States of America|24586.4;China|0.0;"
1,132.0,"Western Asia:Northern America|74174.36;South America|0.0;Central Asia|8556.0;Eastern Europe|32844.0;Northern Europe|11764.43;Western Europe|101011.16;Oceania|20472.72;Russian Federation|0.0;India|2361.0;Pakistan|17061.0;United States of America|114016.4;China|0.0;"
1,132.0,"United States of America:Northern America|6739.0;South America|16462.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|232.0;Pakistan|0.0;United States of America|2533450.88;China|0.0;"
1,132.0,"Western Europe:Northern America|3592.0;South America|0.0;Central Asia|12630.0;Eastern Europe|0.0;Northern Europe|36082.0;Western Europe|3751359.08;Oceania|0.0;Russian Federation|0.0;India|23982.0;Pakistan|32214.0;United States of America|0.0;China|0.0;"
1,132.0,"Russian Federation:Northern America|173528.07;South America|0.0;Central Asia|149023.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|31406.11;Russian Federation|3918223.53;India|20347.0;Pakistan|27683.0;United States of America|0.0;China|19943.0;"
1,132.0,"Northern Africa:Northern America|243947.44;South America|0.0;Central Asia|18757.0;Eastern Europe|126268.0;Northern Europe|12520.35;Western Europe|348398.92;Oceania|31370.12;Russian Federation|0.0;India|7386.0;Pakistan|31904.0;United States of America|352730.28;China|0.0;"
1,132.0,"Eastern Asia:Northern America|186506.69;South America|0.0;Central Asia|19163.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|53629.76;Oceania|199503.58;Russian Federation|0.0;India|13402.0;Pakistan|0.0;United States of America|253593.12;China|84703.0;"
1,132.0,"Western Africa:Northern America|63535.71;South America|0.0;Central Asia|967.0;Eastern Europe|11073.0;Northern Europe|11334.75;Western Europe|107111.84;Oceania|4215.52;Russian Federation|0.0;India|1952.0;Pakistan|5145.0;United States of America|108265.4;China|0.0;"
1,132.0,"Southern Europe:Northern America|170205.97;South America|0.0;Central Asia|5761.0;Eastern Europe|33998.0;Northern Europe|45942.69;Western Europe|273583.76;Oceania|2165.22;Russian Federation|0.0;India|5078.0;Pakistan|7875.0;United States of America|280891.2;China|0.0;"
1,133.0,"Northern America:Northern America|608327.12;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|3814.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,133.0,"Southern Asia:Northern America|193060.12;South America|0.0;Central Asia|29100.0;Eastern Europe|8740.0;Northern Europe|12435.82;Western Europe|232755.62;Oceania|97811.43;Russian Federation|0.0;India|7390.0;Pakistan|66536.0;United States of America|241341.42;China|5216.0;"
1,133.0,"South America:Northern America|19036.44;South America|1728444.24;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1865.77;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|225353.28;China|0.0;"
1,133.0,"Central Asia:Northern America|0.0;South America|0.0;Central Asia|1081198.01;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1971.29;Russian Federation|0.0;India|13510.0;Pakistan|9529.0;United States of America|0.0;China|0.0;"
1,133.0,"South-Eastern Asia:Northern America|142398.52;South America|0.0;Central Asia|3224.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|59986.46;Oceania|336170.01;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|179268.3;China|0.0;"
1,133.0,"Pakistan:Northern America|0.0;South America|0.0;Central Asia|42709.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|2447.42;Oceania|61221.39;Russian Federation|0.0;India|23690.0;Pakistan|1462643.76;United States of America|0.0;China|20220.0;"
1,133.0,"Southern Africa:Northern America|0.0;South America|377.0;Central Asia|0.0;Eastern Europe|557.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1932.98;Russian Federation|0.0;India|344.0;Pakistan|335.0;United States of America|0.0;China|0.0;"
1,133.0,"Northern Europe:Northern America|10940.0;South America|0.0;Central Asia|1367.0;Eastern Europe|0.0;Northern Europe|1928702.11;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|18306.0;Pakistan|9235.0;United States of America|0.0;China|0.0;"
1,133.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|457551.32;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,133.0,"Central America:Northern America|156746.52;South America|6283.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|62463.42;Oceania|4027.43;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|285617.46;China|0.0;"
1,133.0,"Eastern Africa:Northern America|44559.08;South America|0.0;Central Asia|4409.0;Eastern Europe|4635.0;Northern Europe|2090.14;Western Europe|62451.96;Oceania|24626.9;Russian Federation|0.0;India|2494.0;Pakistan|12501.0;United States of America|65745.74;China|1172.0;"
1,133.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|8652.9;Russian Federation|0.0;India|162346.0;Pakistan|0.0;United States of America|0.0;China|9122309.98;"
1,133.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|15673.0;Eastern Europe|3524953.61;Northern Europe|0.0;Western Europe|166263.9;Oceania|1074.55;Russian Federation|0.0;India|26289.0;Pakistan|22571.0;United States of America|0.0;China|0.0;"
1,133.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|5858227.5;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,133.0,"Middle Africa:Northern America|12800.96;South America|0.0;Central Asia|0.0;Eastern Europe|2511.0;Northern Europe|675.99;Western Europe|25256.2;Oceania|8271.83;Russian Federation|0.0;India|760.0;Pakistan|2033.0;United States of America|24446.4;China|0.0;"
1,133.0,"Western Asia:Northern America|74825.12;South America|0.0;Central Asia|8623.0;Eastern Europe|33101.0;Northern Europe|10443.43;Western Europe|101818.72;Oceania|20583.84;Russian Federation|0.0;India|3820.0;Pakistan|17194.0;United States of America|113336.9;China|0.0;"
1,133.0,"United States of America:Northern America|6899.0;South America|16853.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|7356.0;Pakistan|0.0;United States of America|2561342.28;China|0.0;"
1,133.0,"Western Europe:Northern America|3605.0;South America|0.0;Central Asia|12677.0;Eastern Europe|0.0;Northern Europe|25067.0;Western Europe|3758295.36;Oceania|0.0;Russian Federation|0.0;India|35221.0;Pakistan|32335.0;United States of America|0.0;China|0.0;"
1,133.0,"Russian Federation:Northern America|153580.44;South America|0.0;Central Asia|129868.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|26559.17;Russian Federation|3923730.29;India|26550.0;Pakistan|25566.0;United States of America|0.0;China|18418.0;"
1,133.0,"Northern Africa:Northern America|247746.48;South America|0.0;Central Asia|18980.0;Eastern Europe|127770.0;Northern Europe|8764.35;Western Europe|353371.64;Oceania|31632.64;Russian Federation|0.0;India|11617.0;Pakistan|32283.0;United States of America|349378.18;China|0.0;"
1,133.0,"Eastern Asia:Northern America|190043.48;South America|0.0;Central Asia|16947.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|55375.92;Oceania|202200.26;Russian Federation|0.0;India|16062.0;Pakistan|0.0;United States of America|250889.22;China|85861.0;"
1,133.0,"Western Africa:Northern America|64278.32;South America|0.0;Central Asia|976.0;Eastern Europe|11180.0;Northern Europe|10468.75;Western Europe|108241.28;Oceania|4216.44;Russian Federation|0.0;India|2985.0;Pakistan|5195.0;United States of America|107695.9;China|0.0;"
1,133.0,"Southern Europe:Northern America|171457.24;South America|0.0;Central Asia|5800.0;Eastern Europe|34230.0;Northern Europe|43390.69;Western Europe|275427.42;Oceania|2076.34;Russian Federation|0.0;India|8023.0;Pakistan|7928.0;United States of America|279861.2;China|0.0;"
1,134.0,"Northern America:Northern America|628930.12;South America|1946.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|3898.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,134.0,"Southern Asia:Northern America|135020.12;South America|0.0;Central Asia|22029.0;Eastern Europe|6617.0;Northern Europe|6558.12;Western Europe|162669.69;Oceania|70265.8;Russian Federation|0.0;India|6994.0;Pakistan|50368.0;United States of America|162146.84;China|3949.0;"
1,134.0,"South America:Northern America|13743.44;South America|1549445.4;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|379.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|199740.56;China|0.0;"
1,134.0,"Central Asia:Northern America|0.0;South America|0.0;Central Asia|1154890.28;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|2482.4;Russian Federation|0.0;India|18443.0;Pakistan|10184.0;United States of America|0.0;China|0.0;"
1,134.0,"South-Eastern Asia:Northern America|177096.52;South America|0.0;Central Asia|612.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|89448.77;Oceania|399276.6;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|246530.6;China|0.0;"
1,134.0,"Pakistan:Northern America|0.0;South America|0.0;Central Asia|36706.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|2479.29;Oceania|58386.4;Russian Federation|0.0;India|27188.0;Pakistan|1483150.4;United States of America|0.0;China|19457.0;"
1,134.0,"Southern Africa:Northern America|954.88;South America|1362.0;Central Asia|0.0;Eastern Europe|1374.0;Northern Europe|0.0;Western Europe|5133.94;Oceania|10900.8;Russian Federation|0.0;India|849.0;Pakistan|394.0;United States of America|5507.64;China|0.0;"
1,134.0,"Northern Europe:Northern America|10776.0;South America|0.0;Central Asia|0.0;Eastern Europe|5669.0;Northern Europe|1935669.76;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|18032.0;Pakistan|9097.0;United States of America|0.0;China|0.0;"
1,134.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|480254.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,134.0,"Central America:Northern America|139597.52;South America|6982.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|52993.29;Oceania|2346.8;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|258799.92;China|0.0;"
1,134.0,"Eastern Africa:Northern America|40114.08;South America|0.0;Central Asia|4076.0;Eastern Europe|4285.0;Northern Europe|1302.24;Western Europe|56997.52;Oceania|22377.0;Russian Federation|0.0;India|2865.0;Pakistan|11557.0;United States of America|60359.48;China|1084.0;"
1,134.0,"China:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|5949.0;Russian Federation|0.0;India|178386.0;Pakistan|0.0;United States of America|0.0;China|9120276.36;"
1,134.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|5480.0;Eastern Europe|3246335.6;Northern Europe|0.0;Western Europe|141885.55;Oceania|0.0;Russian Federation|0.0;India|23485.0;Pakistan|20163.0;United States of America|0.0;China|0.0;"
1,134.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|5713855.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,134.0,"Middle Africa:Northern America|14231.96;South America|335.0;Central Asia|0.0;Eastern Europe|2707.0;Northern Europe|560.84;Western Europe|28179.4;Oceania|9046.8;Russian Federation|0.0;India|819.0;Pakistan|2192.0;United States of America|28313.8;China|0.0;"
1,134.0,"Western Asia:Northern America|92706.12;South America|0.0;Central Asia|10206.0;Eastern Europe|39181.0;Northern Europe|11489.88;Western Europe|127863.64;Oceania|25675.4;Russian Federation|0.0;India|6214.0;Pakistan|20352.0;United States of America|148118.8;China|0.0;"
1,134.0,"United States of America:Northern America|6488.0;South America|22388.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|6918.0;Pakistan|0.0;United States of America|2410432.56;China|0.0;"
1,134.0,"Western Europe:Northern America|3505.0;South America|0.0;Central Asia|1526.0;Eastern Europe|10798.0;Northern Europe|24367.0;Western Europe|3677787.82;Oceania|0.0;Russian Federation|0.0;India|34237.0;Pakistan|31432.0;United States of America|0.0;China|0.0;"
1,134.0,"Russian Federation:Northern America|95526.44;South America|0.0;Central Asia|91611.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|13140.2;Russian Federation|2843980.8;India|20024.0;Pakistan|19282.0;United States of America|0.0;China|13891.0;"
1,134.0,"Northern Africa:Northern America|284473.48;South America|0.0;Central Asia|20846.0;Eastern Europe|140335.0;Northern Europe|7996.6;Western Europe|413477.18;Oceania|38521.4;Russian Federation|0.0;India|17257.0;Pakistan|35457.0;United States of America|434798.36;China|0.0;"
1,134.0,"Eastern Asia:Northern America|189499.48;South America|0.0;Central Asia|14477.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|61456.54;Oceania|203945.6;Russian Federation|0.0;India|16033.0;Pakistan|0.0;United States of America|267632.44;China|85706.0;"
1,134.0,"Western Africa:Northern America|68216.32;South America|0.0;Central Asia|1019.0;Eastern Europe|11673.0;Northern Europe|10233.0;Western Europe|116077.36;Oceania|4705.4;Russian Federation|0.0;India|4166.0;Pakistan|5424.0;United States of America|119183.8;China|0.0;"
1,134.0,"Southern Europe:Northern America|198830.24;South America|0.0;Central Asia|6547.0;Eastern Europe|41907.0;Northern Europe|46853.04;Western Europe|320998.29;Oceania|3983.4;Russian Federation|0.0;India|9057.0;Pakistan|8950.0;United States of America|335670.4;China|0.0;"
1,135.0,"Northern America:Northern America|638733.56;South America|1946.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|1904.0;India|3898.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
