"run","tick","averagePrice","exchangedQuantity"
1,247.0,5.7305,4.574580428E7
1,248.0,6.095833333333333,4.5681346E7
1,249.0,6.3555,4.7747016220000006E7
1,250.0,6.658083333333333,4.751719936E7
1,251.0,6.944,4.7530599059999995E7
1,252.0,7.18875,4.779737747E7
1,253.0,7.1383333333333345,4.891609382E7
1,254.0,6.593666666666665,4.8545173650000006E7
1,255.0,6.052666666666666,4.855458678E7
1,256.0,5.526000000000001,4.854205521999999E7
1,257.0,5.056666666666666,4.7981592980000004E7
1,258.0,4.64,4.79761272E7
1,259.0,4.344166666666666,4.679505192E7
1,260.0,4.08125,4.654155655E7
1,261.0,3.83,4.613295912E7
1,262.0,3.602333333333333,4.6278734010000005E7
1,263.0,3.455916666666667,4.599245721E7
1,264.0,3.3601666666666663,4.572375866E7
1,265.0,3.3521666666666663,4.51970458E7
1,266.0,3.74575,4.822436692999999E7
1,267.0,4.086666666666667,4.849047049E7
1,268.0,4.389500000000001,4.931694203E7
1,269.0,4.7011666666666665,4.943005824000001E7
1,270.0,4.998333333333332,4.959393845E7
1,271.0,5.288333333333334,4.975798418E7
1,272.0,5.588583333333333,4.98783788E7
1,273.0,5.752083333333333,5.128578945999999E7
1,274.0,5.927416666666666,5.130196641E7
1,275.0,6.07525,5.145028893E7
1,276.0,6.214166666666666,5.1514099239999995E7
1,277.0,6.929166666666667,4.9430853400000006E7
1,278.0,7.069166666666666,4.9434722529999994E7
1,279.0,7.144166666666667,4.944210194999999E7
1,280.0,7.139166666666666,4.973743186000001E7
1,281.0,7.090833333333332,4.9758521050000004E7
1,282.0,7.012,4.922836489E7
1,283.0,6.895833333333333,4.946568056E7
1,284.0,6.564333333333334,5.0560357660000004E7
1,285.0,6.185083333333333,5.192456244E7
1,286.0,5.781333333333334,5.21702886E7
1,287.0,5.385833333333333,5.208149139999999E7
1,288.0,5.140500000000001,5.093156083E7
1,289.0,4.828166666666667,5.117287478999999E7
1,290.0,4.6155,4.901048829E7
1,291.0,4.3309999999999995,4.955909860000001E7
1,292.0,4.146249999999999,4.8645514120000005E7
1,293.0,3.9816666666666665,4.854261123E7
1,294.0,3.7829999999999995,4.8699760309999995E7
1,295.0,3.5454166666666667,4.9124339779999994E7
1,296.0,3.2975,4.927884176E7
1,297.0,3.0356666666666667,4.9040614510000005E7
1,298.0,2.9243333333333332,4.787904194E7
1,299.0,2.764666666666667,4.833476899999999E7
1,300.0,2.574833333333333,4.873431254E7
1,301.0,2.259,4.931401982E7
1,302.0,2.36975,5.177912759E7
1,303.0,2.49825,5.1556854650000006E7
1,304.0,2.5075,5.304077407000001E7
1,305.0,2.5244999999999997,5.2981375080000006E7
1,306.0,2.475833333333333,5.3394603349999994E7
1,307.0,2.3826666666666667,5.381213365E7
1,308.0,2.3776666666666664,5.322873220999999E7
1,309.0,2.5195833333333333,5.125235755999999E7
1,310.0,2.748,5.083865781E7
1,311.0,2.895416666666667,5.165714369E7
1,312.0,3.121,5.102735054E7
1,313.0,3.521666666666666,5.086673651000001E7
